starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 06 21:39:05 2015	1438886345	14	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	13	3	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	14	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	14	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:05 2015	1438886345	11	4	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	13	2	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:20 2015	1438886360	16	0	16	0
Thu Aug 06 21:39:17 2015	1438886357	14	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	0	16	0
Thu Aug 06 21:39:09 2015	1438886349	15	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	0	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	0	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	12	4	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	13	3	16	0
Thu Aug 06 21:39:21 2015	1438886361	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	13	3	16	0
Thu Aug 06 21:39:08 2015	1438886348	13	2	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	13	2	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:14 2015	1438886354	13	2	16	0
Thu Aug 06 21:39:18 2015	1438886358	16	0	16	0
Thu Aug 06 21:39:05 2015	1438886345	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	13	2	16	0
Thu Aug 06 21:39:15 2015	1438886355	14	2	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	14	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	13	3	16	0
Thu Aug 06 21:39:09 2015	1438886349	14	2	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:17 2015	1438886357	11	5	16	0
Thu Aug 06 21:39:07 2015	1438886347	14	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:09 2015	1438886349	14	2	16	0
Thu Aug 06 21:39:18 2015	1438886358	16	0	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	13	3	16	0
Thu Aug 06 21:39:09 2015	1438886349	14	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	13	2	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	13	3	16	0
Thu Aug 06 21:39:08 2015	1438886348	16	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	1	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	13	3	16	0
Thu Aug 06 21:39:21 2015	1438886361	14	2	16	0
Thu Aug 06 21:39:08 2015	1438886348	14	2	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	13	3	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	15	1	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	0	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:17 2015	1438886357	14	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	14	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	16	0	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	14	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	0	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:18 2015	1438886358	16	0	16	0
Thu Aug 06 21:39:04 2015	1438886344	13	3	16	0
Thu Aug 06 21:39:09 2015	1438886349	15	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	16	0	16	0
Thu Aug 06 21:39:07 2015	1438886347	12	4	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	12	3	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	0	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	0	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	15	0	16	0
Thu Aug 06 21:39:09 2015	1438886349	15	1	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:09 2015	1438886349	14	2	16	0
Thu Aug 06 21:39:09 2015	1438886349	14	2	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	12	4	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	13	3	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	14	2	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	0	16	0
Thu Aug 06 21:39:09 2015	1438886349	14	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	0	16	0
Thu Aug 06 21:39:02 2015	1438886342	15	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	0	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	0	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	16	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:01 2015	1438886341	15	0	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:07 2015	1438886347	14	2	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	0	16	0
Thu Aug 06 21:39:07 2015	1438886347	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	0	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	13	3	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:21 2015	1438886361	14	2	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:03 2015	1438886343	15	0	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	16	0	16	0
Thu Aug 06 21:39:09 2015	1438886349	15	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	14	2	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	14	2	16	0
Thu Aug 06 21:39:07 2015	1438886347	14	2	16	0
Thu Aug 06 21:39:12 2015	1438886352	14	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	16	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	14	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	16	0	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	0	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	13	2	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	14	2	16	0
Thu Aug 06 21:39:08 2015	1438886348	14	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:01 2015	1438886341	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	14	2	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	0	16	0
Thu Aug 06 21:39:14 2015	1438886354	13	2	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	0	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	14	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	16	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	16	0	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:09 2015	1438886349	15	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	16	0	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:09 2015	1438886349	16	0	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:11 2015	1438886351	16	0	16	0
Thu Aug 06 21:39:17 2015	1438886357	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	16	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	14	2	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:20 2015	1438886360	14	2	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	14	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	16	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	14	2	16	0
Thu Aug 06 21:39:02 2015	1438886342	14	2	16	0
Thu Aug 06 21:39:02 2015	1438886342	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	14	1	16	0
Thu Aug 06 21:39:03 2015	1438886343	16	0	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	0	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	16	0	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:17 2015	1438886357	16	0	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	14	2	16	0
Thu Aug 06 21:39:15 2015	1438886355	13	3	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	13	3	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	13	3	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	16	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	13	3	16	0
Thu Aug 06 21:39:16 2015	1438886356	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:05 2015	1438886345	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	16	0	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	16	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	0	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:10 2015	1438886350	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:20 2015	1438886360	16	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	2	16	0
Thu Aug 06 21:39:08 2015	1438886348	16	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	16	0	16	0
Thu Aug 06 21:39:18 2015	1438886358	14	2	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:21 2015	1438886361	14	2	16	0
Thu Aug 06 21:39:21 2015	1438886361	14	2	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	14	2	16	0
Thu Aug 06 21:39:09 2015	1438886349	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:11 2015	1438886351	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:05 2015	1438886345	13	3	16	0
Thu Aug 06 21:39:13 2015	1438886353	14	2	16	0
Thu Aug 06 21:39:11 2015	1438886351	16	0	16	0
Thu Aug 06 21:39:09 2015	1438886349	14	2	16	0
Thu Aug 06 21:39:11 2015	1438886351	16	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:21 2015	1438886361	15	1	16	0
Thu Aug 06 21:39:21 2015	1438886361	15	1	16	0
Thu Aug 06 21:39:09 2015	1438886349	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:18 2015	1438886358	15	1	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	14	2	16	0
Thu Aug 06 21:39:14 2015	1438886354	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	14	2	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:14 2015	1438886354	16	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	16	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	1	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:07 2015	1438886347	14	2	16	0
Thu Aug 06 21:39:20 2015	1438886360	16	0	16	0
Thu Aug 06 21:39:19 2015	1438886359	14	2	16	0
Thu Aug 06 21:39:12 2015	1438886352	14	2	16	0
Thu Aug 06 21:39:17 2015	1438886357	16	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	14	2	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	16	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:02 2015	1438886342	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	16	0	16	0
Thu Aug 06 21:39:04 2015	1438886344	13	3	16	0
Thu Aug 06 21:39:05 2015	1438886345	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:04 2015	1438886344	13	3	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:14 2015	1438886354	16	0	16	0
Thu Aug 06 21:39:02 2015	1438886342	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:15 2015	1438886355	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	14	2	16	0
Thu Aug 06 21:39:20 2015	1438886360	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	14	2	16	0
Thu Aug 06 21:39:15 2015	1438886355	16	0	16	0
Thu Aug 06 21:39:21 2015	1438886361	16	1	16	0
Thu Aug 06 21:39:09 2015	1438886349	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	15	1	16	0
Thu Aug 06 21:39:12 2015	1438886352	16	0	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	16	0	16	0
Thu Aug 06 21:39:07 2015	1438886347	15	1	16	0
Thu Aug 06 21:39:06 2015	1438886346	15	1	16	0
Thu Aug 06 21:39:18 2015	1438886358	16	0	16	0
Thu Aug 06 21:39:16 2015	1438886356	14	2	16	0
Thu Aug 06 21:39:13 2015	1438886353	16	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	14	2	16	0
Thu Aug 06 21:39:03 2015	1438886343	16	0	16	0
Thu Aug 06 21:39:20 2015	1438886360	14	2	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:13 2015	1438886353	14	2	16	0
Thu Aug 06 21:39:10 2015	1438886350	16	0	16	0
Thu Aug 06 21:39:08 2015	1438886348	14	3	16	0
Thu Aug 06 21:39:04 2015	1438886344	15	1	16	0
Thu Aug 06 21:39:16 2015	1438886356	16	0	16	0
Thu Aug 06 21:39:14 2015	1438886354	16	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	0	16	0
Thu Aug 06 21:39:13 2015	1438886353	15	1	16	0
Thu Aug 06 21:39:19 2015	1438886359	16	1	16	0
Thu Aug 06 21:39:10 2015	1438886350	16	0	16	0
