starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 06 21:58:17 2015	1438887497	8	0	8	0
Thu Aug 06 21:58:19 2015	1438887499	8	0	8	0
Thu Aug 06 21:58:21 2015	1438887501	9	0	9	0
Thu Aug 06 21:58:17 2015	1438887497	9	0	9	0
Thu Aug 06 21:58:21 2015	1438887501	9	0	9	0
Thu Aug 06 21:58:22 2015	1438887502	9	0	9	0
Thu Aug 06 21:58:21 2015	1438887501	9	0	10	0
Thu Aug 06 21:58:06 2015	1438887486	11	0	11	0
Thu Aug 06 21:58:11 2015	1438887491	11	0	11	0
Thu Aug 06 21:58:11 2015	1438887491	11	0	11	0
Thu Aug 06 21:58:06 2015	1438887486	11	0	11	0
Thu Aug 06 21:58:17 2015	1438887497	12	0	12	0
Thu Aug 06 21:58:10 2015	1438887490	12	0	12	0
Thu Aug 06 21:58:06 2015	1438887486	12	0	12	0
Thu Aug 06 21:58:22 2015	1438887502	12	0	13	0
Thu Aug 06 21:58:17 2015	1438887497	13	0	13	0
Thu Aug 06 21:58:22 2015	1438887502	13	0	13	0
Thu Aug 06 21:58:17 2015	1438887497	13	0	13	0
Thu Aug 06 21:58:06 2015	1438887486	13	0	13	0
Thu Aug 06 21:58:17 2015	1438887497	13	0	13	0
Thu Aug 06 21:58:06 2015	1438887486	13	0	14	0
Thu Aug 06 21:58:09 2015	1438887489	13	0	14	0
Thu Aug 06 21:58:19 2015	1438887499	14	0	14	0
Thu Aug 06 21:58:11 2015	1438887491	14	0	14	0
Thu Aug 06 21:58:11 2015	1438887491	14	0	14	0
Thu Aug 06 21:58:09 2015	1438887489	14	0	14	0
Thu Aug 06 21:58:11 2015	1438887491	14	0	14	0
Thu Aug 06 21:58:11 2015	1438887491	14	0	14	0
Thu Aug 06 21:58:17 2015	1438887497	14	0	14	0
Thu Aug 06 21:58:18 2015	1438887498	14	0	14	0
Thu Aug 06 21:58:07 2015	1438887487	13	1	14	0
Thu Aug 06 21:58:21 2015	1438887501	12	2	14	0
Thu Aug 06 21:58:22 2015	1438887502	14	0	14	0
Thu Aug 06 21:58:06 2015	1438887486	13	2	15	0
Thu Aug 06 21:58:07 2015	1438887487	13	1	15	0
Thu Aug 06 21:58:13 2015	1438887493	15	0	15	0
Thu Aug 06 21:58:07 2015	1438887487	13	2	15	0
Thu Aug 06 21:58:18 2015	1438887498	15	0	15	0
Thu Aug 06 21:58:15 2015	1438887495	15	0	15	0
Thu Aug 06 21:58:06 2015	1438887486	14	1	15	0
Thu Aug 06 21:58:21 2015	1438887501	15	0	15	0
Thu Aug 06 21:58:10 2015	1438887490	15	0	15	0
Thu Aug 06 21:58:19 2015	1438887499	15	0	15	0
Thu Aug 06 21:58:21 2015	1438887501	12	3	15	0
Thu Aug 06 21:58:20 2015	1438887500	15	0	15	0
Thu Aug 06 21:58:17 2015	1438887497	15	0	15	0
Thu Aug 06 21:58:07 2015	1438887487	14	1	15	0
Thu Aug 06 21:58:17 2015	1438887497	15	0	15	0
Thu Aug 06 21:58:20 2015	1438887500	15	1	15	0
Thu Aug 06 21:58:20 2015	1438887500	15	0	16	0
Thu Aug 06 21:58:20 2015	1438887500	14	1	16	0
Thu Aug 06 21:58:13 2015	1438887493	15	0	16	0
Thu Aug 06 21:58:07 2015	1438887487	15	0	16	0
Thu Aug 06 21:58:15 2015	1438887495	15	0	16	0
Thu Aug 06 21:58:13 2015	1438887493	15	0	16	0
Thu Aug 06 21:58:13 2015	1438887493	15	0	16	0
Thu Aug 06 21:58:20 2015	1438887500	16	0	16	0
Thu Aug 06 21:58:19 2015	1438887499	16	0	16	0
Thu Aug 06 21:58:13 2015	1438887493	16	0	16	0
Thu Aug 06 21:58:06 2015	1438887486	16	0	16	0
Thu Aug 06 21:58:09 2015	1438887489	16	0	16	0
Thu Aug 06 21:58:19 2015	1438887499	16	0	16	0
Thu Aug 06 21:58:15 2015	1438887495	16	0	16	0
Thu Aug 06 21:58:20 2015	1438887500	16	0	16	0
Thu Aug 06 21:58:22 2015	1438887502	16	0	16	0
Thu Aug 06 21:58:13 2015	1438887493	16	0	16	0
Thu Aug 06 21:58:15 2015	1438887495	16	0	16	0
Thu Aug 06 21:58:22 2015	1438887502	16	0	16	0
Thu Aug 06 21:58:13 2015	1438887493	16	0	16	0
Thu Aug 06 21:58:06 2015	1438887486	16	0	16	0
Thu Aug 06 21:58:19 2015	1438887499	16	0	16	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	16	0
Thu Aug 06 21:58:20 2015	1438887500	16	0	16	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	16	0
Thu Aug 06 21:58:19 2015	1438887499	15	1	16	0
Thu Aug 06 21:58:07 2015	1438887487	11	6	17	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	17	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	17	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	17	0
Thu Aug 06 21:58:22 2015	1438887502	16	0	17	0
Thu Aug 06 21:58:20 2015	1438887500	16	0	17	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	17	0
Thu Aug 06 21:58:21 2015	1438887501	17	0	17	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	17	0
Thu Aug 06 21:58:06 2015	1438887486	16	0	17	0
Thu Aug 06 21:58:18 2015	1438887498	16	0	17	0
Thu Aug 06 21:58:10 2015	1438887490	16	0	17	0
Thu Aug 06 21:58:20 2015	1438887500	17	0	17	0
Thu Aug 06 21:58:13 2015	1438887493	17	0	17	0
Thu Aug 06 21:58:11 2015	1438887491	15	2	17	0
Thu Aug 06 21:58:06 2015	1438887486	17	0	17	0
Thu Aug 06 21:58:19 2015	1438887499	16	1	17	0
Thu Aug 06 21:58:21 2015	1438887501	17	0	17	0
Thu Aug 06 21:58:09 2015	1438887489	17	0	17	0
Thu Aug 06 21:58:06 2015	1438887486	17	0	17	0
Thu Aug 06 21:58:12 2015	1438887492	17	0	17	0
Thu Aug 06 21:58:18 2015	1438887498	17	0	17	0
Thu Aug 06 21:58:21 2015	1438887501	17	0	17	0
Thu Aug 06 21:58:21 2015	1438887501	17	0	17	0
Thu Aug 06 21:58:21 2015	1438887501	16	1	17	0
Thu Aug 06 21:58:20 2015	1438887500	17	0	17	0
Thu Aug 06 21:58:05 2015	1438887485	17	0	17	0
Thu Aug 06 21:58:09 2015	1438887489	17	0	17	0
Thu Aug 06 21:58:13 2015	1438887493	14	3	18	0
Thu Aug 06 21:58:16 2015	1438887496	17	0	18	0
Thu Aug 06 21:58:17 2015	1438887497	17	0	18	0
Thu Aug 06 21:58:21 2015	1438887501	17	1	18	0
Thu Aug 06 21:58:13 2015	1438887493	14	4	18	0
Thu Aug 06 21:58:05 2015	1438887485	18	0	18	0
Thu Aug 06 21:58:12 2015	1438887492	18	0	18	0
Thu Aug 06 21:58:19 2015	1438887499	17	1	18	0
Thu Aug 06 21:58:17 2015	1438887497	18	0	18	0
Thu Aug 06 21:58:10 2015	1438887490	17	1	18	0
Thu Aug 06 21:58:05 2015	1438887485	18	0	18	0
Thu Aug 06 21:58:05 2015	1438887485	18	0	18	0
Thu Aug 06 21:58:12 2015	1438887492	18	0	18	0
Thu Aug 06 21:58:16 2015	1438887496	18	0	18	0
Thu Aug 06 21:58:19 2015	1438887499	18	0	18	0
Thu Aug 06 21:58:18 2015	1438887498	18	0	18	0
Thu Aug 06 21:58:20 2015	1438887500	13	5	18	0
Thu Aug 06 21:58:07 2015	1438887487	18	0	18	0
Thu Aug 06 21:58:17 2015	1438887497	18	0	18	0
Thu Aug 06 21:58:15 2015	1438887495	18	0	18	0
Thu Aug 06 21:58:17 2015	1438887497	18	0	18	0
Thu Aug 06 21:58:06 2015	1438887486	18	0	18	0
Thu Aug 06 21:58:21 2015	1438887501	18	1	18	0
Thu Aug 06 21:58:12 2015	1438887492	18	0	18	0
Thu Aug 06 21:58:22 2015	1438887502	18	0	18	0
Thu Aug 06 21:58:18 2015	1438887498	18	0	18	0
Thu Aug 06 21:58:14 2015	1438887494	14	5	18	0
Thu Aug 06 21:58:08 2015	1438887488	18	0	18	0
Thu Aug 06 21:58:06 2015	1438887486	18	0	19	0
Thu Aug 06 21:58:17 2015	1438887497	18	0	19	0
Thu Aug 06 21:58:06 2015	1438887486	18	0	19	0
Thu Aug 06 21:58:07 2015	1438887487	18	0	19	0
Thu Aug 06 21:58:05 2015	1438887485	18	0	19	0
Thu Aug 06 21:58:20 2015	1438887500	17	1	19	0
Thu Aug 06 21:58:07 2015	1438887487	18	1	19	0
Thu Aug 06 21:58:20 2015	1438887500	18	0	19	0
Thu Aug 06 21:58:20 2015	1438887500	13	5	19	0
Thu Aug 06 21:58:10 2015	1438887490	18	0	19	0
Thu Aug 06 21:58:05 2015	1438887485	18	1	19	0
Thu Aug 06 21:58:16 2015	1438887496	19	0	19	0
Thu Aug 06 21:58:07 2015	1438887487	19	0	19	0
Thu Aug 06 21:58:12 2015	1438887492	18	0	19	0
Thu Aug 06 21:58:06 2015	1438887486	17	2	19	0
Thu Aug 06 21:58:23 2015	1438887503	18	1	19	0
Thu Aug 06 21:58:06 2015	1438887486	18	0	19	0
Thu Aug 06 21:58:07 2015	1438887487	18	1	19	0
Thu Aug 06 21:58:20 2015	1438887500	18	0	19	0
Thu Aug 06 21:58:09 2015	1438887489	18	1	19	0
Thu Aug 06 21:58:07 2015	1438887487	16	3	19	0
Thu Aug 06 21:58:12 2015	1438887492	19	0	19	0
Thu Aug 06 21:58:20 2015	1438887500	19	0	19	0
Thu Aug 06 21:58:17 2015	1438887497	19	0	19	0
Thu Aug 06 21:58:07 2015	1438887487	16	3	19	0
Thu Aug 06 21:58:19 2015	1438887499	19	0	19	0
Thu Aug 06 21:58:20 2015	1438887500	17	2	19	0
Thu Aug 06 21:58:11 2015	1438887491	18	1	19	0
Thu Aug 06 21:58:05 2015	1438887485	19	0	19	0
Thu Aug 06 21:58:21 2015	1438887501	19	0	19	0
Thu Aug 06 21:58:05 2015	1438887485	19	0	19	0
Thu Aug 06 21:58:05 2015	1438887485	19	0	19	0
Thu Aug 06 21:58:16 2015	1438887496	19	0	19	0
Thu Aug 06 21:58:20 2015	1438887500	19	0	19	0
Thu Aug 06 21:58:19 2015	1438887499	19	1	19	0
Thu Aug 06 21:58:06 2015	1438887486	19	0	19	0
Thu Aug 06 21:58:07 2015	1438887487	19	0	19	0
Thu Aug 06 21:58:20 2015	1438887500	19	0	19	0
Thu Aug 06 21:58:05 2015	1438887485	19	0	19	0
Thu Aug 06 21:58:17 2015	1438887497	19	0	19	0
Thu Aug 06 21:58:14 2015	1438887494	19	0	19	0
Thu Aug 06 21:58:14 2015	1438887494	19	1	19	0
Thu Aug 06 21:58:17 2015	1438887497	19	0	19	0
Thu Aug 06 21:58:13 2015	1438887493	18	1	19	0
Thu Aug 06 21:58:22 2015	1438887502	17	2	19	0
Thu Aug 06 21:58:10 2015	1438887490	19	0	19	0
Thu Aug 06 21:58:22 2015	1438887502	17	3	19	0
Thu Aug 06 21:58:22 2015	1438887502	19	0	19	0
Thu Aug 06 21:58:19 2015	1438887499	19	0	19	0
Thu Aug 06 21:58:19 2015	1438887499	19	0	19	0
Thu Aug 06 21:58:23 2015	1438887503	19	0	19	0
Thu Aug 06 21:58:06 2015	1438887486	18	1	19	0
Thu Aug 06 21:58:11 2015	1438887491	19	0	20	0
Thu Aug 06 21:58:15 2015	1438887495	19	0	20	0
Thu Aug 06 21:58:19 2015	1438887499	19	1	20	0
Thu Aug 06 21:58:05 2015	1438887485	19	0	20	0
Thu Aug 06 21:58:05 2015	1438887485	19	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	19	0	20	0
Thu Aug 06 21:58:21 2015	1438887501	19	0	20	0
Thu Aug 06 21:58:10 2015	1438887490	19	0	20	0
Thu Aug 06 21:58:19 2015	1438887499	19	1	20	0
Thu Aug 06 21:58:08 2015	1438887488	19	1	20	0
Thu Aug 06 21:58:17 2015	1438887497	20	0	20	0
Thu Aug 06 21:58:19 2015	1438887499	20	0	20	0
Thu Aug 06 21:58:10 2015	1438887490	20	0	20	0
Thu Aug 06 21:58:08 2015	1438887488	19	1	20	0
Thu Aug 06 21:58:08 2015	1438887488	18	1	20	0
Thu Aug 06 21:58:08 2015	1438887488	18	2	20	0
Thu Aug 06 21:58:20 2015	1438887500	19	1	20	0
Thu Aug 06 21:58:10 2015	1438887490	18	1	20	0
Thu Aug 06 21:58:20 2015	1438887500	19	1	20	0
Thu Aug 06 21:58:06 2015	1438887486	17	3	20	0
Thu Aug 06 21:58:10 2015	1438887490	19	1	20	0
Thu Aug 06 21:58:05 2015	1438887485	19	0	20	0
Thu Aug 06 21:58:16 2015	1438887496	19	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	17	2	20	0
Thu Aug 06 21:58:08 2015	1438887488	19	1	20	0
Thu Aug 06 21:58:06 2015	1438887486	18	2	20	0
Thu Aug 06 21:58:22 2015	1438887502	20	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	19	0	20	0
Thu Aug 06 21:58:20 2015	1438887500	20	0	20	0
Thu Aug 06 21:58:20 2015	1438887500	18	2	20	0
Thu Aug 06 21:58:08 2015	1438887488	18	2	20	0
Thu Aug 06 21:58:05 2015	1438887485	20	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	20	0	20	0
Thu Aug 06 21:58:20 2015	1438887500	20	0	20	0
Thu Aug 06 21:58:20 2015	1438887500	20	0	20	0
Thu Aug 06 21:58:23 2015	1438887503	19	1	20	0
Thu Aug 06 21:58:08 2015	1438887488	19	1	20	0
Thu Aug 06 21:58:09 2015	1438887489	18	2	20	0
Thu Aug 06 21:58:22 2015	1438887502	20	0	20	0
Thu Aug 06 21:58:23 2015	1438887503	20	0	20	0
Thu Aug 06 21:58:07 2015	1438887487	20	0	20	0
Thu Aug 06 21:58:20 2015	1438887500	20	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	20	0	20	0
Thu Aug 06 21:58:13 2015	1438887493	20	0	20	0
Thu Aug 06 21:58:10 2015	1438887490	20	0	20	0
Thu Aug 06 21:58:15 2015	1438887495	20	0	20	0
Thu Aug 06 21:58:20 2015	1438887500	20	0	20	0
Thu Aug 06 21:58:17 2015	1438887497	18	2	20	0
Thu Aug 06 21:58:06 2015	1438887486	20	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	19	1	20	0
Thu Aug 06 21:58:14 2015	1438887494	19	1	20	0
Thu Aug 06 21:58:13 2015	1438887493	20	0	20	0
Thu Aug 06 21:58:07 2015	1438887487	20	0	20	0
Thu Aug 06 21:58:07 2015	1438887487	20	0	20	0
Thu Aug 06 21:58:19 2015	1438887499	20	0	20	0
Thu Aug 06 21:58:22 2015	1438887502	20	0	20	0
Thu Aug 06 21:58:07 2015	1438887487	20	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	18	2	20	0
Thu Aug 06 21:58:05 2015	1438887485	20	0	20	0
Thu Aug 06 21:58:16 2015	1438887496	20	0	20	0
Thu Aug 06 21:58:19 2015	1438887499	19	1	20	0
Thu Aug 06 21:58:06 2015	1438887486	20	0	20	0
Thu Aug 06 21:58:08 2015	1438887488	19	1	20	0
Thu Aug 06 21:58:20 2015	1438887500	18	3	20	0
Thu Aug 06 21:58:21 2015	1438887501	19	2	20	0
Thu Aug 06 21:58:14 2015	1438887494	19	1	20	0
Thu Aug 06 21:58:20 2015	1438887500	19	1	20	0
Thu Aug 06 21:58:07 2015	1438887487	20	0	20	0
Thu Aug 06 21:58:06 2015	1438887486	20	0	20	0
Thu Aug 06 21:58:07 2015	1438887487	20	1	20	0
Thu Aug 06 21:58:19 2015	1438887499	19	2	20	0
Thu Aug 06 21:58:19 2015	1438887499	20	1	20	0
Thu Aug 06 21:58:06 2015	1438887486	20	0	20	0
Thu Aug 06 21:58:16 2015	1438887496	20	0	20	0
Thu Aug 06 21:58:20 2015	1438887500	17	3	20	0
Thu Aug 06 21:58:07 2015	1438887487	20	0	21	0
Thu Aug 06 21:58:19 2015	1438887499	18	2	21	0
Thu Aug 06 21:58:08 2015	1438887488	18	2	21	0
Thu Aug 06 21:58:20 2015	1438887500	20	1	21	0
Thu Aug 06 21:58:07 2015	1438887487	18	2	21	0
Thu Aug 06 21:58:19 2015	1438887499	19	1	21	0
Thu Aug 06 21:58:16 2015	1438887496	21	0	21	0
Thu Aug 06 21:58:06 2015	1438887486	20	1	21	0
Thu Aug 06 21:58:19 2015	1438887499	20	1	21	0
Thu Aug 06 21:58:10 2015	1438887490	20	1	21	0
Thu Aug 06 21:58:05 2015	1438887485	20	0	21	0
Thu Aug 06 21:58:09 2015	1438887489	20	0	21	0
Thu Aug 06 21:58:09 2015	1438887489	20	0	21	0
Thu Aug 06 21:58:20 2015	1438887500	20	1	21	0
Thu Aug 06 21:58:14 2015	1438887494	20	1	21	0
Thu Aug 06 21:58:20 2015	1438887500	20	1	21	0
Thu Aug 06 21:58:19 2015	1438887499	18	2	21	0
Thu Aug 06 21:58:06 2015	1438887486	19	2	21	0
Thu Aug 06 21:58:21 2015	1438887501	19	2	21	0
Thu Aug 06 21:58:08 2015	1438887488	19	1	21	0
Thu Aug 06 21:58:10 2015	1438887490	20	1	21	0
Thu Aug 06 21:58:05 2015	1438887485	20	1	21	0
Thu Aug 06 21:58:15 2015	1438887495	19	2	21	0
Thu Aug 06 21:58:08 2015	1438887488	21	0	21	0
Thu Aug 06 21:58:20 2015	1438887500	21	0	21	0
Thu Aug 06 21:58:16 2015	1438887496	21	0	21	0
Thu Aug 06 21:58:19 2015	1438887499	19	2	21	0
Thu Aug 06 21:58:10 2015	1438887490	21	0	21	0
Thu Aug 06 21:58:14 2015	1438887494	21	0	21	0
Thu Aug 06 21:58:11 2015	1438887491	21	0	21	0
Thu Aug 06 21:58:15 2015	1438887495	20	1	21	0
Thu Aug 06 21:58:11 2015	1438887491	20	1	21	0
Thu Aug 06 21:58:17 2015	1438887497	21	0	21	0
Thu Aug 06 21:58:19 2015	1438887499	19	2	21	0
Thu Aug 06 21:58:06 2015	1438887486	21	0	21	0
Thu Aug 06 21:58:07 2015	1438887487	21	0	21	0
Thu Aug 06 21:58:12 2015	1438887492	21	0	21	0
Thu Aug 06 21:58:21 2015	1438887501	20	1	21	0
Thu Aug 06 21:58:06 2015	1438887486	20	1	21	0
Thu Aug 06 21:58:19 2015	1438887499	20	2	21	0
Thu Aug 06 21:58:05 2015	1438887485	20	1	21	0
Thu Aug 06 21:58:20 2015	1438887500	20	1	21	0
Thu Aug 06 21:58:20 2015	1438887500	21	0	21	0
Thu Aug 06 21:58:19 2015	1438887499	21	0	21	0
Thu Aug 06 21:58:05 2015	1438887485	21	0	21	0
Thu Aug 06 21:58:13 2015	1438887493	21	0	21	0
Thu Aug 06 21:58:21 2015	1438887501	21	0	21	0
Thu Aug 06 21:58:07 2015	1438887487	21	1	21	0
Thu Aug 06 21:58:12 2015	1438887492	20	1	21	0
Thu Aug 06 21:58:06 2015	1438887486	19	2	21	0
Thu Aug 06 21:58:09 2015	1438887489	21	0	21	0
Thu Aug 06 21:58:05 2015	1438887485	21	0	21	0
Thu Aug 06 21:58:06 2015	1438887486	21	0	21	0
Thu Aug 06 21:58:08 2015	1438887488	20	1	21	0
Thu Aug 06 21:58:22 2015	1438887502	21	0	21	0
Thu Aug 06 21:58:20 2015	1438887500	21	1	21	0
Thu Aug 06 21:58:09 2015	1438887489	18	4	21	0
Thu Aug 06 21:58:21 2015	1438887501	21	0	21	0
Thu Aug 06 21:58:05 2015	1438887485	18	3	21	0
Thu Aug 06 21:58:20 2015	1438887500	20	2	21	0
Thu Aug 06 21:58:13 2015	1438887493	21	0	21	0
Thu Aug 06 21:58:07 2015	1438887487	20	1	21	0
Thu Aug 06 21:58:21 2015	1438887501	21	0	21	0
Thu Aug 06 21:58:07 2015	1438887487	21	0	21	0
Thu Aug 06 21:58:13 2015	1438887493	21	0	21	0
Thu Aug 06 21:58:17 2015	1438887497	21	0	21	0
Thu Aug 06 21:58:14 2015	1438887494	19	2	21	0
Thu Aug 06 21:58:21 2015	1438887501	21	0	21	0
Thu Aug 06 21:58:20 2015	1438887500	21	0	21	0
Thu Aug 06 21:58:12 2015	1438887492	21	0	21	0
Thu Aug 06 21:58:14 2015	1438887494	19	2	21	0
Thu Aug 06 21:58:14 2015	1438887494	19	2	21	0
Thu Aug 06 21:58:11 2015	1438887491	21	1	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	1	22	0
Thu Aug 06 21:58:21 2015	1438887501	21	1	22	0
Thu Aug 06 21:58:21 2015	1438887501	22	0	22	0
Thu Aug 06 21:58:21 2015	1438887501	21	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	0	22	0
Thu Aug 06 21:58:17 2015	1438887497	21	1	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	1	22	0
Thu Aug 06 21:58:10 2015	1438887490	21	0	22	0
Thu Aug 06 21:58:08 2015	1438887488	20	1	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	0	22	0
Thu Aug 06 21:58:20 2015	1438887500	20	2	22	0
Thu Aug 06 21:58:19 2015	1438887499	20	2	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:13 2015	1438887493	21	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	0	22	0
Thu Aug 06 21:58:20 2015	1438887500	20	1	22	0
Thu Aug 06 21:58:06 2015	1438887486	19	3	22	0
Thu Aug 06 21:58:17 2015	1438887497	21	0	22	0
Thu Aug 06 21:58:20 2015	1438887500	21	1	22	0
Thu Aug 06 21:58:15 2015	1438887495	22	0	22	0
Thu Aug 06 21:58:21 2015	1438887501	21	1	22	0
Thu Aug 06 21:58:20 2015	1438887500	22	0	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:13 2015	1438887493	21	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	21	0	22	0
Thu Aug 06 21:58:08 2015	1438887488	21	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	19	3	22	0
Thu Aug 06 21:58:21 2015	1438887501	22	0	22	0
Thu Aug 06 21:58:19 2015	1438887499	19	3	22	0
Thu Aug 06 21:58:10 2015	1438887490	21	0	22	0
Thu Aug 06 21:58:08 2015	1438887488	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:08 2015	1438887488	9	13	22	0
Thu Aug 06 21:58:17 2015	1438887497	21	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	1	22	0
Thu Aug 06 21:58:13 2015	1438887493	22	0	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:05 2015	1438887485	21	1	22	0
Thu Aug 06 21:58:21 2015	1438887501	16	5	22	0
Thu Aug 06 21:58:09 2015	1438887489	22	0	22	0
Thu Aug 06 21:58:20 2015	1438887500	21	1	22	0
Thu Aug 06 21:58:10 2015	1438887490	21	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	1	22	0
Thu Aug 06 21:58:10 2015	1438887490	18	4	22	0
Thu Aug 06 21:58:05 2015	1438887485	22	0	22	0
Thu Aug 06 21:58:05 2015	1438887485	22	0	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	0	22	0
Thu Aug 06 21:58:13 2015	1438887493	22	0	22	0
Thu Aug 06 21:58:13 2015	1438887493	22	0	22	0
Thu Aug 06 21:58:08 2015	1438887488	21	1	22	0
Thu Aug 06 21:58:19 2015	1438887499	20	2	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	0	22	0
Thu Aug 06 21:58:23 2015	1438887503	19	3	22	0
Thu Aug 06 21:58:22 2015	1438887502	22	0	22	0
Thu Aug 06 21:58:12 2015	1438887492	21	1	22	0
Thu Aug 06 21:58:21 2015	1438887501	21	1	22	0
Thu Aug 06 21:58:08 2015	1438887488	21	1	22	0
Thu Aug 06 21:58:17 2015	1438887497	21	1	22	0
Thu Aug 06 21:58:08 2015	1438887488	20	2	22	0
Thu Aug 06 21:58:14 2015	1438887494	19	3	22	0
Thu Aug 06 21:58:14 2015	1438887494	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:14 2015	1438887494	21	1	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:13 2015	1438887493	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	1	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:17 2015	1438887497	22	0	22	0
Thu Aug 06 21:58:09 2015	1438887489	22	0	22	0
Thu Aug 06 21:58:21 2015	1438887501	21	1	22	0
Thu Aug 06 21:58:14 2015	1438887494	21	1	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:13 2015	1438887493	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	0	22	0
Thu Aug 06 21:58:21 2015	1438887501	22	1	22	0
Thu Aug 06 21:58:21 2015	1438887501	21	1	22	0
Thu Aug 06 21:58:06 2015	1438887486	20	2	22	0
Thu Aug 06 21:58:18 2015	1438887498	22	0	22	0
Thu Aug 06 21:58:05 2015	1438887485	20	3	22	0
Thu Aug 06 21:58:08 2015	1438887488	21	1	22	0
Thu Aug 06 21:58:14 2015	1438887494	22	1	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	1	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	21	1	22	0
Thu Aug 06 21:58:20 2015	1438887500	21	1	22	0
Thu Aug 06 21:58:23 2015	1438887503	19	3	22	0
Thu Aug 06 21:58:06 2015	1438887486	21	1	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	1	22	0
Thu Aug 06 21:58:23 2015	1438887503	19	3	22	0
Thu Aug 06 21:58:15 2015	1438887495	22	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	0	22	0
Thu Aug 06 21:58:21 2015	1438887501	22	0	22	0
Thu Aug 06 21:58:11 2015	1438887491	22	0	22	0
Thu Aug 06 21:58:14 2015	1438887494	22	0	22	0
Thu Aug 06 21:58:20 2015	1438887500	21	1	22	0
Thu Aug 06 21:58:10 2015	1438887490	22	0	22	0
Thu Aug 06 21:58:22 2015	1438887502	22	0	22	0
Thu Aug 06 21:58:12 2015	1438887492	22	0	22	0
Thu Aug 06 21:58:09 2015	1438887489	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:08 2015	1438887488	21	2	22	0
Thu Aug 06 21:58:08 2015	1438887488	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:22 2015	1438887502	22	1	22	0
Thu Aug 06 21:58:13 2015	1438887493	22	0	22	0
Thu Aug 06 21:58:05 2015	1438887485	22	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	1	22	0
Thu Aug 06 21:58:16 2015	1438887496	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	20	2	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	0	22	0
Thu Aug 06 21:58:06 2015	1438887486	16	7	22	0
Thu Aug 06 21:58:05 2015	1438887485	22	0	22	0
Thu Aug 06 21:58:11 2015	1438887491	22	0	22	0
Thu Aug 06 21:58:14 2015	1438887494	20	2	22	0
Thu Aug 06 21:58:06 2015	1438887486	22	0	22	0
Thu Aug 06 21:58:07 2015	1438887487	22	1	22	0
